,id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,power_units,hp_or_lbs,carb_fuel_injection,subcategory_no,ev_date,ev_dow,ev_time,ev_country,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,apt_name,apt_dist,apt_dir,apt_elev,wx_obs_time,wx_obs_dir,wx_obs_elev,wx_obs_dist,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,wx_cond_basic
2731,20120127X124051,091,UNK,PIPER,PA-28-161,4.0,1.0,FIXD,,AIR,N,UNK,,10821.0,Y,PERS,N,TTA ,,5W5 ,N,N,60.0,PLT,M,UNK,N,,,1,REC,LYCOMING,180.0,HP,,6,2011-12-30,Fr,1900.0,USA,2011,12,,,035378N,0078411W,Triple W Airport,0.0,,244.0,1915.0,180.0,202.0,14.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,63.0,37.0,200.0,U,12.0,F,F,16.0,30.020000457763672,,,NONE,,,,0,0,1,0,1.0,VMC
2732,20120127X317381,091,IFR,CESSNA,340A,5.0,2.0,RETR,5990.0,AIR,N,ANNL,,5057.0,Y,PERS,N,MCN ,1617.0,OCF ,N,N,1048.0,PLT,M,No,Y,,,1,REC,CONT MOTOR,335.0,HP,FINJ,6,2012-01-27,Fr,1727.0,USA,2012,1,,,029857N,0821331W,Ocala International,1.0,,90.0,1727.0,10.0,90.0,1.0,DAYL,FEW,2800.0,3400.0,OVC,,,10.0,66.0,57.0,260.0,U,9.0,F,F,15.0,30.0,,,FATL,,,,1,0,0,1,2.0,VMC
2733,20120129X340271,091,NONE,PIPER,PA-28-180,4.0,1.0,FIXD,2400.0,AIR,N,ANNL,32.0,6744.0,Y,PERS,N,FDK ,1700.0,THV ,N,N,130.0,PLT,M,No,Y,,,1,REC,LYCOMING,180.0,HP,CARB,6,2012-01-29,Su,1742.0,USA,2012,1,,,395531N,0765235W,York,0.0,,495.0,1753.0,350.0,495.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,39.0,16.0,230.0,U,13.0,F,F,20.0,30.149999618530277,,,FATL,,,,1,0,0,0,1.0,VMC
2734,20120130X418121,091,NONE,CESSNA,180,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,,6871.0,Y,PERS,N,ONO ,1645.0,U70 ,N,N,5679.0,PLT,M,No,N,,,1,REC,CONT MOTOR,230.0,HP,CARB,6,2012-01-30,Mo,1729.0,USA,2012,1,,,442932N,0116053W,Cascade,0.0,,4742.0,1630.0,28.0,4742.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,34.0,0.0,0.0,Y,6.0,T,F,999.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
2735,20120131X754541,091,IFR,GULFSTREAM,G150,9.0,2.0,RETR,21100.0,AIR,N,AAIP,,494.0,Y,POSI,Y,MPO ,2308.0,BWI ,N,N,13118.5,PLT,M,Yes,N,,,1,TF,Honeywell,4250.0,LBS,,6,2012-01-30,Mo,2343.0,USA,2012,1,,,391031N,0076406W,Baltimore/Washington Internati,1.0,,146.0,2350.0,0.0,146.0,0.0,NITE,FEW,10000.0,25000.0,BKN,,,10.0,39.0,12.0,140.0,U,4.0,F,T,0.0,30.290000915527344,,,NONE,,,,0,0,2,0,2.0,VMC
2736,20120131X412081,091,NONE,REMOS AIRCRAFT GMBH,G-3/600,2.0,1.0,FIXD,1320.0,AIR,N,ANNL,,5636.0,Y,INST,N,SRQ ,,SRQ ,N,N,46.0,PLT,M,No,N,,,1,REC,ROTAX,100.0,HP,CARB,6,2012-01-29,Su,1924.0,USA,2012,1,,,272326N,0823310W,Sarasota/Bradenton Intl,0.0,,30.0,1953.0,0.0,30.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,75.0,43.0,20.0,U,8.0,F,T,0.0,30.200000762939453,,,NONE,,,,0,0,1,0,1.0,VMC
2737,20120131X434221,091,NONE,MAULE,MX-7-180C,5.0,1.0,FIXD,2500.0,AIR,N,ANNL,15.0,769.0,Y,PERS,N,BTP ,1830.0,PJC ,N,N,217.0,PLT,M,No,N,,,1,REC,Lycoming,180.0,HP,CARB,6,2011-10-12,We,1900.0,USA,2011,10,,,404831N,0080947W,Zelienople Municipal Airport,0.0,,898.0,1915.0,90.0,1248.0,10.0,DAYL,FEW,4500.0,0.0,NONE,,,10.0,55.0,36.0,220.0,U,9.0,F,T,0.0,30.06999969482422,,,NONE,,,,0,0,1,0,1.0,VMC
2738,20120131X202001,091,NONE,PIPER,PA-22-135,4.0,1.0,FIXD,1950.0,AIR,N,ANNL,61.0,2529.0,Y,PERS,N,9M8 ,1742.0,9M8 ,N,N,6500.0,PLT,M,No,N,,,1,REC,LYCOMING,135.0,HP,CARB,6,2012-01-31,Tu,1742.0,USA,2012,1,,,341926N,0092210W,Sheridan Municipal Airport,0.0,,235.0,1653.0,112.0,206.0,23.0,DAYL,,10000.0,10000.0,OVC,,,10.0,64.0,54.0,190.0,U,14.0,F,F,23.0,30.1299991607666,,,SERS,,,,0,1,0,1,2.0,VMC
2739,20120202X811451,091,IFR,CESSNA,172S,4.0,1.0,FIXD,2660.0,AIR,N,100H,72.0,1807.0,Y,OWRK,N,JAN ,2250.0,HKS ,N,N,1326.0,PLT,M,Yes,N,,,1,REC,LYCOMING,180.0,HP,FINJ,4,2012-01-28,Sa,2305.0,USA,2012,1,,,321840N,0090433W,Jackson-Evers Int'l,0.0,,346.0,2254.0,180.0,346.0,6.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,43.0,30.0,350.0,U,6.0,F,T,0.0,30.3700008392334,,,NONE,,,,0,0,1,0,1.0,VMC
2740,20120203X023501,091,NONE,BELLANCA,17-30,4.0,1.0,RETR,3200.0,AIR,N,ANNL,,2423.0,Y,INST,Y,MKC ,1745.0,MKC ,N,N,1035.0,PLT,M,No,N,,,1,REC,CONT MOTOR,300.0,HP,FINJ,2,2012-02-02,Th,1910.0,USA,2012,2,,,039857N,0943446W,Charles B. Wheeler Downtown,0.0,,757.0,1900.0,0.0,757.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,64.0,0.0,0.0,Y,,T,T,0.0,30.25,,,NONE,,,,0,0,2,0,2.0,VMC
2741,20120203X744111,091,NONE,CESSNA,172E,4.0,1.0,FIXD,,AIR,N,,,,Y,INST,Y,O16 ,1915.0,D63 ,,N,1520.0,FLTI,M,No,N,,,1,REC,CONT MOTOR,145.0,HP,CARB,6,2012-02-03,Fr,2030.0,USA,2012,2,,,402931N,1233553W,Dinsmore,0.0,,2375.0,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,61.0,0.0,0.0,Y,,T,T,0.0,0.0,,,SERS,,,,0,1,0,1,2.0,VMC
2742,20120204X706471,091,NONE,PIPER,PA-28R-201T,4.0,1.0,RETR,2900.0,AIR,N,ANNL,,1770.0,Y,PERS,N,KS27,2015.0,K4U4,N,N,1860.0,PLT,M,No,N,,,1,REC,CONT MOTOR,200.0,HP,FINJ,5,2012-02-04,Sa,2015.0,USA,2012,2,,,481043N,1141813W,Kalispell City Airport,2.0,,2932.0,2055.0,360.0,2977.0,8.0,DAYL,,0.0,1800.0,OVC,,,10.0,30.0,21.0,0.0,U,,F,F,0.0,30.43000030517578,,,MINR,,,,0,3,0,0,3.0,VMC
2743,20120205X101501,091,NONE,CESSNA,172N,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,3785.0,Y,PERS,N,C83 ,,,N,N,25.0,PLT,M,No,Y,,,1,REC,LYCOMING,160.0,HP,CARB,6,2012-02-06,Mo,6.0,USA,2012,2,,,364832N,1195527W,,0.0,,,2353.0,103.0,336.0,12.0,DAYL,FEW,20000.0,0.0,NONE,,,10.0,66.0,27.0,0.0,U,,F,F,0.0,30.030000686645508,,,FATL,,,,1,0,0,0,1.0,VMC
2744,20120206X108411,091,NONE,PIPER,PA-18,2.0,1.0,FIXD,1500.0,AIR,N,ANNL,10.0,2768.0,Y,PERS,N,TIF ,1800.0,TIF ,N,N,113.0,PLT,M,No,N,,,1,REC,CONT MOTOR,90.0,HP,CARB,6,2012-02-05,Su,1930.0,USA,2012,2,,,415727N,0100348W,Thomas County Airport,0.0,,2925.0,1935.0,360.0,2925.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,36.0,27.0,0.0,U,,F,F,0.0,30.309999465942383,,,NONE,,,,0,0,1,0,1.0,VMC
2745,20120207X544301,091,NONE,ALON,A2,2.0,1.0,FIXD,,AIR,N,,,,Y,PERS,N,S18 ,,KFHR,N,N,916.0,PLT,M,No,N,,,1,REC,CONT MOTOR,90.0,HP,CARB,5,2012-02-04,Sa,2100.0,USA,2012,2,,,475616N,1242334W,Forks Airport,0.0,,,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,46.0,0.0,0.0,U,,F,T,0.0,0.0,,,NONE,,,,0,0,2,0,2.0,VMC
2746,20120208X708381,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,4112.0,Y,PERS,N,GMU ,2258.0,GMU ,N,N,2274.0,PLT,M,No,N,,,1,REC,Lycoming,150.0,HP,CARB,6,2012-02-07,Tu,2305.0,USA,2012,2,,,345052N,0082210W,Greenville Downtown Airport,0.0,,1048.0,2253.0,0.0,1048.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,54.0,36.0,230.0,U,5.0,F,T,0.0,30.1200008392334,,,NONE,,,,0,0,1,0,1.0,VMC
2747,20120209X514391,091,NONE,CESSNA,T182T,4.0,1.0,FIXD,,AIR,N,ANNL,8.0,583.0,Y,PERS,N,LEB ,1840.0,LEB ,N,N,1051.0,PLT,M,No,Y,,,1,REC,LYCOMING,235.0,HP,FINJ,6,2012-02-09,Th,1845.0,USA,2012,2,,,433658N,0721859W,Lebanon Municipal Airport,0.0,,603.0,1853.0,0.0,603.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,43.0,16.0,340.0,U,6.0,F,T,0.0,29.950000762939453,,,FATL,,,,1,0,0,0,1.0,VMC
2748,20120213X255401,091,IFR,ROCKWELL INTERNATIONAL,114,4.0,1.0,RETR,3140.0,AIR,N,ANNL,,3255.0,Y,PERS,N,LZU ,2130.0,HXD ,N,N,610.0,PLT,M,No,N,,,1,REC,LYCOMING,260.0,HP,FINJ,6,2012-02-12,Su,2252.0,USA,2012,2,,,321217N,0804131W,Hilton Head Island Airport,0.0,,19.0,2150.0,0.0,19.0,0.0,DUSK,CLER,0.0,0.0,NONE,,,10.0,45.0,10.0,290.0,U,3.0,F,T,0.0,30.290000915527344,,,NONE,,,,0,0,2,0,2.0,VMC
2749,20120214X949371,091,NONE,CESSNA,152,2.0,1.0,FIXD,1670.0,AIR,N,100H,84.0,6480.0,Y,INST,N,X51 ,1740.0,TMB ,N,N,29.0,DSTU,M,No,N,,,1,REC,LYCOMING,115.0,HP,CARB,6,2012-02-10,Fr,1800.0,USA,2012,2,,,253852N,0802558W,Kendall-Tamiami,0.0,,8.0,1753.0,0.0,8.0,0.0,DAYL,FEW,2300.0,6000.0,OVC,,,7.0,79.0,70.0,160.0,U,6.0,F,T,0.0,29.979999542236328,,,NONE,,,,0,0,1,0,1.0,VMC
2750,20120214X848531,091,NONE,ROCKWELL INTERNATIONAL,S-2R,1.0,1.0,FIXD,8808.0,AIR,N,ANNL,,10205.0,,OWRK,N,U70 ,1900.0,ID41,N,N,4731.0,PLT,M,Yes,N,,,1,TP,Honeywell,900.0,HP,,6,2012-02-05,Su,1920.0,USA,2012,2,,,445359N,1151958W,Stibnite Mine,0.0,,,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,0.0,0.0,0.0,Y,,T,T,0.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
2751,20120214X109231,091,NONE,BEECH,G18,10.0,2.0,RETR,10100.0,AIR,N,100H,,7790.0,Y,FLTS,N,CHV ,2135.0,CHV ,N,N,3431.0,PLT,,UNK,N,,L,1,REC,Pratt & Whitney ,,,CARB,6,2012-02-14,Tu,2140.0,USA,2012,2,,,365336N,1212437W,Hollister Municipal Airport,0.0,0.0,230.0,2053.0,0.0,230.0,0.0,DAYL,FEW,2900.0,0.0,NONE,,,10.0,57.0,43.0,230.0,U,9.0,F,T,0.0,30.100000381469727,,,NONE,,,,0,0,2,0,2.0,VMC
2752,20120215X934231,091,NONE,PIPER,PA-24-250,4.0,1.0,RETR,2900.0,AIR,N,ANNL,57.0,4857.0,Y,PERS,N,ABI ,120.0,OUN ,N,N,502.0,PLT,,No,Y,,U,1,REC,LYCOMING,250.0,HP,CARB,2,2012-02-21,Tu,136.0,USA,2012,2,,,324832N,0991925W,,0.0,,,52.0,209.0,1791.0,30.0,NDRK,CLER,0.0,0.0,NONE,,,3.0,57.0,12.0,300.0,U,12.0,F,T,0.0,30.030000686645508,,,FATL,,,,2,0,0,0,2.0,VMC
2753,20120215X035491,091,CVFR,CESSNA,R182,4.0,1.0,RETR,3100.0,AIR,N,100H,50.0,1176.0,Y,PERS,N,COS ,1945.0,COS ,N,N,3653.0,PLT,M,Yes,N,,,1,REC,LYCOMING,250.0,HP,CARB,2,2012-02-04,Sa,2022.0,USA,2012,2,,,384812N,0104421W,City of Colorado Springs Muni,1.0,,6187.0,1954.0,90.0,6187.0,1.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,30.0,18.0,30.0,U,11.0,F,T,0.0,30.350000381469727,,,MINR,,,,0,1,0,0,1.0,VMC
2754,20120216X250131,091,NONE,BEECH,58,6.0,2.0,RETR,5100.0,AIR,N,ANNL,54.0,4820.0,Y,PERS,N,CRW ,1610.0,WV12,N,N,32000.0,PLT,M,No,N,,,1,REC,CONT MOTOR,285.0,HP,FINJ,6,2012-02-15,We,1615.0,USA,2012,2,,,038204N,0814332W,Mallory Airport,0.0,,880.0,1954.0,249.0,981.0,8.0,DAYL,FEW,12000.0,0.0,NONE,,,10.0,52.0,34.0,160.0,U,3.0,F,T,0.0,30.200000762939453,,,MINR,,,,0,2,0,0,2.0,VMC
2755,20120216X033401,PUBU,UNK,BELL,407,7.0,1.0,FIXD,5250.0,HELI,N,AAIP,28.0,829.0,Y,PUBL,N,,1925.0,,N,N,22500.0,PLT,,Yes,Y,,3,1,TS,Rolls-Royce,650.0,HP,,6,2012-02-15,We,2001.0,USA,2012,2,,,434334N,1101159W,,0.0,,,1851.0,45.0,7000.0,25.0,DAYL,FEW,4500.0,0.0,NONE,,,10.0,21.0,16.0,90.0,U,4.0,F,T,0.0,29.950000762939453,,,FATL,,,,1,0,0,2,3.0,VMC
2756,20120217X044361,091,NONE,MAULE,MX-7-235,5.0,1.0,FIXD,,AIR,N,,,,Y,PERS,,/sd0,1700.0,Y14 ,N,N,2479.0,PLT,M,,N,,,1,REC,Lycoming,235.0,,FINJ,6,2012-02-08,We,1900.0,USA,2012,2,,,432715N,0094488W,Lincoln County Airport,0.0,,,1856.0,355.0,1430.0,12.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,27.0,9.0,230.0,U,6.0,F,T,0.0,30.3700008392334,,,NONE,,,,0,0,1,0,1.0,VMC
2757,20120217X953111,091,NONE,MOONEY,M20J,4.0,1.0,RETR,2740.0,AIR,N,ANNL,1.0,2064.0,Y,PERS,N,KO54,1950.0,KO85,N,N,1234.0,PLT,M,No,N,,,1,REC,LYCOMING,180.0,HP,FINJ,4,2012-02-17,Fr,1955.0,USA,2012,2,,,404028N,1224937W,Weaverville,5.0,,2350.0,1953.0,120.0,505.0,20.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,54.0,34.0,0.0,U,,F,F,0.0,30.270000457763672,,,NONE,,,,0,0,1,0,1.0,VMC
2758,20120220X106461,091,NONE,CESSNA,150J,2.0,1.0,FIXD,1600.0,AIR,N,ANNL,2.0,3443.0,Y,INST,Y,JZP ,1715.0,JZP ,N,N,610.5,FLTI,M,Yes,N,,,1,REC,CONT MOTOR,100.0,HP,CARB,7,2012-02-17,Fr,1707.0,USA,2012,2,,,342712N,0842726W,Pickens County Airport,0.0,,1535.0,1655.0,180.0,1219.0,9.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,57.0,45.0,0.0,U,,F,F,0.0,30.1200008392334,,,SERS,,,,0,0,0,2,2.0,VMC
2759,20120221X829241,091,IFR,BEECH,V35,6.0,1.0,RETR,3400.0,AIR,N,ANNL,14.0,5470.0,Y,PERS,N,HVN ,1430.0,MMU ,N,N,660.0,PLT,M,No,N,,,1,REC,CONT MOTOR,300.0,HP,FINJ,5,2011-09-18,Su,1435.0,USA,2011,9,,,411549N,0725320W,Tweed-New Haven,0.0,,12.0,1453.0,0.0,12.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,64.0,52.0,60.0,U,10.0,F,T,0.0,30.420000076293945,,,NONE,,,,0,0,2,0,2.0,VMC
2760,20120221X938261,091,NONE,CESSNA,402B,10.0,2.0,RETR,6300.0,AIR,N,ANNL,,15580.0,Y,PERS,N,FLL ,1949.0,FLL ,N,N,20000.0,PLT,M,Yes,N,,,1,REC,CONT MOTOR,300.0,HP,FINJ,2,2012-02-16,Th,2009.0,USA,2012,2,,,026421N,0080910W,Fort Lauderale/Hollywood Intl,0.0,,9.0,1953.0,0.0,9.0,0.0,DAYL,SCAT,3000.0,3700.0,BKN,,,10.0,79.0,64.0,150.0,U,12.0,F,T,0.0,30.11000061035156,,,NONE,,,,0,0,2,0,2.0,VMC
2761,20120221X430061,137,NONE,ROCKWELL INTERNATIONAL,S-2R,1.0,1.0,FIXD,9125.0,AIR,N,ANNL,,13075.0,,OWRK,N,ID41,1900.0,ID41,N,N,4736.0,PLT,M,Yes,N,,,1,TP,HONEYWELL,900.0,HP,,6,2012-02-14,Tu,1930.0,USA,2012,2,,,445359N,1151958W,Stibnite Airport,0.0,,6539.0,1951.0,269.0,5024.0,32.0,DAYL,CLER,0.0,4200.0,BKN,,,10.0,30.0,12.0,0.0,U,,F,F,0.0,29.790000915527344,,,NONE,,,,0,0,1,0,1.0,VMC
2762,20120221X845491,091,NONE,HAYCRAFT,SPORT HORNET,2.0,1.0,FIXD,1250.0,AIR,Y,COND,10.0,97.0,Y,PERS,N,MPI ,2140.0,MPI ,N,N,1630.0,PLT,M,No,N,,,1,REC,ROTAX,100.0,HP,CARB,5,2012-02-21,Tu,2240.0,USA,2012,2,,,372259N,1195930W,Mariposa-Yosemite Airport,6.0,,2254.0,2100.0,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,66.0,0.0,0.0,Y,,T,T,0.0,30.049999237060547,,,NONE,,,,0,0,2,0,2.0,VMC
2763,20120221X916341,091,VFR,AERONCA,7BCM,2.0,1.0,FIXD,1320.0,AIR,N,ANNL,18.0,3363.0,Y,PERS,N,LVK ,1720.0,O41 ,N,N,341.0,PLT,M,No,N,,,1,REC,CONT MOTOR,85.0,HP,CARB,6,2012-02-19,Su,1920.0,USA,2012,2,,,384626N,1215219W,Watts-Woodland,0.0,,125.0,1920.0,0.0,125.0,0.0,DAYL,,0.0,0.0,NONE,,,10.0,55.0,0.0,300.0,U,5.0,F,T,0.0,0.0,,,NONE,,,,0,0,2,0,2.0,VMC
2764,20120222X641121,137,NONE,TEXAS HELICOPTER CORP,OH-13E/M74,1.0,1.0,FIXD,2450.0,HELI,N,ANNL,,4539.0,Y,AAPL,N,,1924.0,,N,N,20000.0,PLT,,Yes,N,,L,1,REC,LYCOMING,260.0,HP,,4,2012-02-22,We,1925.0,USA,2012,2,,,375551N,0121143W,,0.0,,,1955.0,250.0,106.0,8.0,DAYL,CLER,0.0,0.0,NONE,,,9.0,0.0,0.0,0.0,Y,3.0,T,T,0.0,0.0,,,SERS,,,,0,0,0,1,1.0,VMC
2765,20120223X003411,091,NONE,CESSNA,180H,4.0,1.0,FIXD,3190.0,AIR,N,ANNL,,1711.0,Y,PERS,N,CXO ,2130.0,CXO ,N,N,10235.0,PLT,M,Yes,N,,,1,REC,Continental,300.0,HP,FINJ,6,2012-02-21,Tu,2315.0,USA,2012,2,,,030219N,0952452W,Lone Star Executive Airport,0.0,,245.0,2253.0,0.0,245.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,73.0,54.0,170.0,U,5.0,F,T,0.0,30.040000915527344,,,NONE,,,,0,0,2,0,2.0,VMC
2766,20120226X010481,091,NONE,MOONEY,M20E,4.0,1.0,RETR,2575.0,AIR,N,ANNL,,6343.0,Y,POSI,Y,SSF ,2307.0,T82 ,N,N,10517.0,FLTI,,Yes,Y,,3,1,REC,LYCOMING,180.0,HP,FINJ,5,2012-02-26,Su,2309.0,USA,2012,2,,,291916N,0982735W,Stinson Municipal Airport,1.0,180.0,577.0,2253.0,360.0,577.0,1.0,DAYL,,3400.0,3400.0,OVC,,,10.0,63.0,50.0,170.0,U,8.0,F,T,0.0,30.040000915527344,,,FATL,,,,2,0,0,0,2.0,VMC
2767,20120228X915091,091,NONE,PIPER,PA-36-300,1.0,1.0,FIXD,4400.0,AIR,N,ANNL,280.0,7715.0,,FLTS,N,ACJ ,2110.0,ACJ ,N,N,30000.0,PLT,M,Yes,N,,,1,TP,Pratt & Whitney,550.0,HP,,3,2012-02-25,Sa,2115.0,USA,2012,2,,,032638N,0841120W,Jimmy Carter Regional Airport,0.0,,468.0,2115.0,0.0,468.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,55.0,21.0,300.0,U,8.0,F,T,0.0,30.25,,,NONE,,,,0,0,1,0,1.0,VMC
2768,20120229X120191,091,NONE,CIRRUS DESIGN CORP,SR22,4.0,1.0,FIXD,3400.0,AIR,N,ANNL,,1250.0,Y,PERS,N,X59 ,2155.0,MLB ,N,N,515.0,PLT,M,No,Y,,,1,REC,CONT MOTOR,310.0,HP,FINJ,6,2012-02-29,We,2201.0,USA,2012,2,,,028534N,0803935W,Melbourne International,1.0,,33.0,2153.0,270.0,33.0,1.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,75.0,68.0,130.0,U,13.0,F,F,18.0,30.11000061035156,,,FATL,,,,3,0,0,0,3.0,VMC
2769,20120301X029181,091,UNK,LESTER ROBERT E,KR-2,2.0,1.0,FIXD,1200.0,AIR,N,COND,,259.0,Y,PERS,N,BCT ,,BCT ,N,N,1568.0,PLT,M,No,N,,,1,REC,Corvair,100.0,HP,CARB,3,2012-03-01,Th,1245.0,USA,2012,3,,,262242N,0080627W,Boca Raton Airport,0.0,,13.0,1250.0,0.0,13.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,72.0,66.0,200.0,U,6.0,F,T,0.0,30.11000061035156,,,NONE,,,,0,0,1,0,1.0,VMC
